instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr_bin,temp_bin,hum_bin,windspeed_bin,cnt_bin
15096,2012-09-26,Winter,1,Sep,4,0,Wed,1,Clear,22.96,26.515,73.0,16.997899999999998,2,12,14,Malam,Hangat,Sedang,Kencang,Sedang
15097,2012-09-26,Winter,1,Sep,5,0,Wed,1,Clear,22.96,26.515,73.0,15.001299999999999,1,35,36,Malam,Hangat,Sedang,Kencang,Tinggi
15098,2012-09-26,Winter,1,Sep,6,0,Wed,1,Clear,22.14,25.759999999999998,73.0,12.998000000000001,3,179,182,Pagi,Hangat,Sedang,Sedang,Tinggi
15099,2012-09-26,Winter,1,Sep,7,0,Wed,1,Clear,22.14,25.759999999999998,77.0,8.9981,9,523,532,Pagi,Hangat,Tinggi,Sedang,Tinggi
15100,2012-09-26,Winter,1,Sep,8,0,Wed,1,Clear,22.96,26.515,73.0,19.999499999999998,30,808,838,Pagi,Hangat,Sedang,Kencang,Tinggi
15101,2012-09-26,Winter,1,Sep,9,0,Wed,1,Clear,24.599999999999998,30.305,64.0,12.998000000000001,27,307,334,Pagi,Hangat,Sedang,Sedang,Tinggi
15102,2012-09-26,Winter,1,Sep,10,0,Wed,1,Clear,24.599999999999998,29.544999999999998,73.0,19.0012,29,156,185,Pagi,Hangat,Sedang,Kencang,Tinggi
15103,2012-09-26,Winter,1,Sep,11,0,Wed,1,Clear,26.240000000000002,31.06,61.0,16.997899999999998,46,181,227,Pagi,Hangat,Sedang,Kencang,Tinggi
15104,2012-09-26,Winter,1,Sep,12,0,Wed,1,Clear,27.880000000000003,31.819999999999997,61.0,15.001299999999999,56,260,316,Siang,Hangat,Sedang,Kencang,Tinggi
15105,2012-09-26,Winter,1,Sep,13,0,Wed,1,Clear,28.7,32.574999999999996,57.99999999999999,15.001299999999999,67,273,340,Siang,Hangat,Sedang,Kencang,Tinggi
15106,2012-09-26,Winter,1,Sep,14,0,Wed,1,Clear,30.34,33.335,48.0,19.0012,60,217,277,Siang,Hangat,Rendah,Kencang,Tinggi
15107,2012-09-26,Winter,1,Sep,15,0,Wed,1,Clear,30.34,33.335,48.0,19.999499999999998,69,231,300,Siang,Hangat,Rendah,Kencang,Tinggi
15108,2012-09-26,Winter,1,Sep,16,0,Wed,1,Clear,30.34,33.335,45.0,19.0012,71,397,468,Siang,Hangat,Rendah,Kencang,Tinggi
15109,2012-09-26,Winter,1,Sep,17,0,Wed,1,Clear,30.34,33.335,48.0,19.999499999999998,77,876,953,Siang,Hangat,Rendah,Kencang,Tinggi
15110,2012-09-26,Winter,1,Sep,18,0,Wed,1,Clear,30.34,33.335,48.0,15.001299999999999,69,815,884,Sore/Malam,Hangat,Rendah,Kencang,Tinggi
15111,2012-09-26,Winter,1,Sep,19,0,Wed,1,Clear,28.7,32.574999999999996,54.0,11.0014,38,589,627,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15112,2012-09-26,Winter,1,Sep,20,0,Wed,1,Clear,27.060000000000002,31.06,69.0,12.998000000000001,45,389,434,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15113,2012-09-26,Winter,1,Sep,21,0,Wed,1,Clear,27.060000000000002,31.06,65.0,12.998000000000001,32,328,360,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15114,2012-09-26,Winter,1,Sep,22,0,Wed,1,Light Rain/Snow,25.419999999999998,30.305,69.0,12.998000000000001,21,194,215,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15115,2012-09-26,Winter,1,Sep,23,0,Wed,1,Mist,24.599999999999998,28.79,78.0,16.997899999999998,13,102,115,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
15116,2012-09-27,Winter,1,Sep,0,0,Thu,1,Clear,24.599999999999998,28.79,78.0,6.0032,5,60,65,Malam,Hangat,Tinggi,Sedang,Tinggi
15117,2012-09-27,Winter,1,Sep,1,0,Thu,1,Clear,24.599999999999998,28.79,78.0,6.0032,5,16,21,Malam,Hangat,Tinggi,Sedang,Sedang
15118,2012-09-27,Winter,1,Sep,2,0,Thu,1,Clear,24.599999999999998,28.79,78.0,6.0032,3,13,16,Malam,Hangat,Tinggi,Sedang,Sedang
15119,2012-09-27,Winter,1,Sep,3,0,Thu,1,Clear,24.599999999999998,28.79,78.0,0.0,0,7,7,Malam,Hangat,Tinggi,Tenang,Rendah
15120,2012-09-27,Winter,1,Sep,4,0,Thu,1,Clear,22.96,26.515,94.0,8.9981,2,6,8,Malam,Hangat,Tinggi,Sedang,Rendah
15121,2012-09-27,Winter,1,Sep,5,0,Thu,1,Clear,23.779999999999998,27.275,83.0,0.0,2,64,66,Malam,Hangat,Tinggi,Tenang,Tinggi
15122,2012-09-27,Winter,1,Sep,6,0,Thu,1,Clear,22.96,26.515,88.0,6.0032,5,164,169,Pagi,Hangat,Tinggi,Sedang,Tinggi
15123,2012-09-27,Winter,1,Sep,7,0,Thu,1,Clear,24.599999999999998,28.79,78.0,0.0,12,546,558,Pagi,Hangat,Tinggi,Tenang,Tinggi
15124,2012-09-27,Winter,1,Sep,8,0,Thu,1,Clear,25.419999999999998,30.305,71.0,6.0032,20,774,794,Pagi,Hangat,Sedang,Sedang,Tinggi
15125,2012-09-27,Winter,1,Sep,9,0,Thu,1,Clear,27.060000000000002,31.06,65.0,0.0,30,305,335,Pagi,Hangat,Sedang,Tenang,Tinggi
15126,2012-09-27,Winter,1,Sep,10,0,Thu,1,Mist,28.7,32.574999999999996,51.0,19.0012,40,168,208,Pagi,Hangat,Sedang,Kencang,Tinggi
15127,2012-09-27,Winter,1,Sep,11,0,Thu,1,Mist,29.52,33.335,51.0,11.0014,67,227,294,Pagi,Hangat,Sedang,Sedang,Tinggi
15128,2012-09-27,Winter,1,Sep,12,0,Thu,1,Mist,30.34,33.335,48.0,8.9981,63,272,335,Siang,Hangat,Rendah,Sedang,Tinggi
15129,2012-09-27,Winter,1,Sep,13,0,Thu,1,Mist,30.34,33.335,48.0,0.0,61,265,326,Siang,Hangat,Rendah,Tenang,Tinggi
15130,2012-09-27,Winter,1,Sep,14,0,Thu,1,Mist,31.16,34.089999999999996,45.0,6.0032,44,214,258,Siang,Hangat,Rendah,Sedang,Tinggi
15131,2012-09-27,Winter,1,Sep,15,0,Thu,1,Mist,31.16,34.089999999999996,45.0,0.0,41,255,296,Siang,Hangat,Rendah,Tenang,Tinggi
15132,2012-09-27,Winter,1,Sep,16,0,Thu,1,Mist,29.52,33.335,57.99999999999999,22.0028,73,399,472,Siang,Hangat,Sedang,Kencang,Tinggi
15133,2012-09-27,Winter,1,Sep,17,0,Thu,1,Mist,27.060000000000002,31.06,69.0,19.999499999999998,87,818,905,Siang,Hangat,Sedang,Kencang,Tinggi
15134,2012-09-27,Winter,1,Sep,18,0,Thu,1,Mist,27.060000000000002,31.06,69.0,15.001299999999999,77,822,899,Sore/Malam,Hangat,Sedang,Kencang,Tinggi
15135,2012-09-27,Winter,1,Sep,19,0,Thu,1,Clear,27.060000000000002,31.06,65.0,8.9981,48,511,559,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15136,2012-09-27,Winter,1,Sep,20,0,Thu,1,Mist,26.240000000000002,30.305,69.0,15.001299999999999,45,412,457,Sore/Malam,Hangat,Sedang,Kencang,Tinggi
15137,2012-09-27,Winter,1,Sep,21,0,Thu,1,Light Rain/Snow,25.419999999999998,28.79,83.0,19.999499999999998,18,235,253,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
15138,2012-09-27,Winter,1,Sep,22,0,Thu,1,Light Rain/Snow,25.419999999999998,28.79,83.0,19.999499999999998,2,45,47,Sore/Malam,Hangat,Tinggi,Kencang,Tinggi
15139,2012-09-27,Winter,1,Sep,23,0,Thu,1,Light Rain/Snow,25.419999999999998,28.79,83.0,11.0014,1,44,45,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
15140,2012-09-28,Winter,1,Sep,0,0,Fri,1,Light Rain/Snow,24.599999999999998,27.275,88.0,11.0014,2,15,17,Malam,Hangat,Tinggi,Sedang,Sedang
15141,2012-09-28,Winter,1,Sep,1,0,Fri,1,Light Rain/Snow,24.599999999999998,27.275,88.0,0.0,0,13,13,Malam,Hangat,Tinggi,Tenang,Sedang
15142,2012-09-28,Winter,1,Sep,2,0,Fri,1,Light Rain/Snow,24.599999999999998,27.275,88.0,19.999499999999998,1,9,10,Malam,Hangat,Tinggi,Kencang,Rendah
15143,2012-09-28,Winter,1,Sep,3,0,Fri,1,Mist,24.599999999999998,28.03,83.0,8.9981,0,7,7,Malam,Hangat,Tinggi,Sedang,Rendah
15144,2012-09-28,Winter,1,Sep,4,0,Fri,1,Light Rain/Snow,22.96,26.515,88.0,7.0015,2,10,12,Malam,Hangat,Tinggi,Sedang,Sedang
15145,2012-09-28,Winter,1,Sep,5,0,Fri,1,Clear,22.96,26.515,88.0,0.0,1,37,38,Malam,Hangat,Tinggi,Tenang,Tinggi
15146,2012-09-28,Winter,1,Sep,6,0,Fri,1,Mist,22.96,26.515,94.0,6.0032,2,136,138,Pagi,Hangat,Tinggi,Sedang,Tinggi
15147,2012-09-28,Winter,1,Sep,7,0,Fri,1,Mist,22.96,26.515,94.0,0.0,10,384,394,Pagi,Hangat,Tinggi,Tenang,Tinggi
15148,2012-09-28,Winter,1,Sep,8,0,Fri,1,Clear,24.599999999999998,28.03,83.0,6.0032,31,674,705,Pagi,Hangat,Tinggi,Sedang,Tinggi
15149,2012-09-28,Winter,1,Sep,9,0,Fri,1,Mist,25.419999999999998,28.79,83.0,7.0015,27,399,426,Pagi,Hangat,Tinggi,Sedang,Tinggi
15150,2012-09-28,Winter,1,Sep,10,0,Fri,1,Mist,26.240000000000002,29.544999999999998,78.0,8.9981,51,194,245,Pagi,Hangat,Tinggi,Sedang,Tinggi
15151,2012-09-28,Winter,1,Sep,11,0,Fri,1,Mist,27.060000000000002,31.06,69.0,0.0,109,252,361,Pagi,Hangat,Sedang,Tenang,Tinggi
15152,2012-09-28,Winter,1,Sep,12,0,Fri,1,Mist,28.7,32.574999999999996,54.0,16.997899999999998,94,286,380,Siang,Hangat,Sedang,Kencang,Tinggi
15153,2012-09-28,Winter,1,Sep,13,0,Fri,1,Mist,28.7,32.574999999999996,51.0,16.997899999999998,106,304,410,Siang,Hangat,Sedang,Kencang,Tinggi
15154,2012-09-28,Winter,1,Sep,14,0,Fri,1,Mist,28.7,32.574999999999996,54.0,16.997899999999998,105,294,399,Siang,Hangat,Sedang,Kencang,Tinggi
15155,2012-09-28,Winter,1,Sep,15,0,Fri,1,Mist,27.880000000000003,31.819999999999997,54.0,19.0012,104,288,392,Siang,Hangat,Sedang,Kencang,Tinggi
15156,2012-09-28,Winter,1,Sep,16,0,Fri,1,Mist,27.060000000000002,31.06,50.0,15.001299999999999,83,419,502,Siang,Hangat,Rendah,Kencang,Tinggi
15157,2012-09-28,Winter,1,Sep,17,0,Fri,1,Mist,27.060000000000002,31.06,54.0,19.999499999999998,101,707,808,Siang,Hangat,Sedang,Kencang,Tinggi
15158,2012-09-28,Winter,1,Sep,18,0,Fri,1,Mist,26.240000000000002,31.06,50.0,15.001299999999999,58,609,667,Sore/Malam,Hangat,Rendah,Kencang,Tinggi
15159,2012-09-28,Winter,1,Sep,19,0,Fri,1,Light Rain/Snow,25.419999999999998,31.06,50.0,16.997899999999998,38,470,508,Sore/Malam,Hangat,Rendah,Kencang,Tinggi
15160,2012-09-28,Winter,1,Sep,20,0,Fri,1,Light Rain/Snow,24.599999999999998,31.06,53.0,11.0014,32,304,336,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15161,2012-09-28,Winter,1,Sep,21,0,Fri,1,Light Rain/Snow,24.599999999999998,31.06,53.0,12.998000000000001,32,205,237,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15162,2012-09-28,Winter,1,Sep,22,0,Fri,1,Mist,23.779999999999998,27.275,53.0,15.001299999999999,30,190,220,Sore/Malam,Hangat,Sedang,Kencang,Tinggi
15163,2012-09-28,Winter,1,Sep,23,0,Fri,1,Mist,22.96,26.515,56.00000000000001,12.998000000000001,26,164,190,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15164,2012-09-29,Winter,1,Sep,0,0,Sat,0,Clear,22.14,25.759999999999998,60.0,15.001299999999999,15,134,149,Malam,Hangat,Sedang,Kencang,Tinggi
15165,2012-09-29,Winter,1,Sep,1,0,Sat,0,Clear,22.14,25.759999999999998,60.0,15.001299999999999,12,89,101,Malam,Hangat,Sedang,Kencang,Tinggi
15166,2012-09-29,Winter,1,Sep,2,0,Sat,0,Mist,22.14,25.759999999999998,56.00000000000001,15.001299999999999,12,80,92,Malam,Hangat,Sedang,Kencang,Tinggi
15167,2012-09-29,Winter,1,Sep,3,0,Sat,0,Mist,21.32,25.0,59.0,12.998000000000001,4,25,29,Malam,Hangat,Sedang,Sedang,Sedang
15168,2012-09-29,Winter,1,Sep,4,0,Sat,0,Clear,21.32,25.0,59.0,16.997899999999998,6,8,14,Malam,Hangat,Sedang,Kencang,Sedang
15169,2012-09-29,Winter,1,Sep,5,0,Sat,0,Clear,20.5,24.240000000000002,63.0,12.998000000000001,2,13,15,Malam,Hangat,Sedang,Sedang,Sedang
15170,2012-09-29,Winter,1,Sep,6,0,Sat,0,Clear,20.5,24.240000000000002,63.0,16.997899999999998,4,33,37,Pagi,Hangat,Sedang,Kencang,Tinggi
15171,2012-09-29,Winter,1,Sep,7,0,Sat,0,Clear,19.68,23.485,67.0,19.0012,12,61,73,Pagi,Sedang,Sedang,Kencang,Tinggi
15172,2012-09-29,Winter,1,Sep,8,0,Sat,0,Clear,20.5,24.240000000000002,68.0,19.0012,37,174,211,Pagi,Hangat,Sedang,Kencang,Tinggi
15173,2012-09-29,Winter,1,Sep,9,0,Sat,0,Clear,20.5,24.240000000000002,63.0,12.998000000000001,69,263,332,Pagi,Hangat,Sedang,Sedang,Tinggi
15174,2012-09-29,Winter,1,Sep,10,0,Sat,0,Clear,22.14,25.759999999999998,56.00000000000001,16.997899999999998,134,338,472,Pagi,Hangat,Sedang,Kencang,Tinggi
15175,2012-09-29,Winter,1,Sep,11,0,Sat,0,Clear,22.96,26.515,52.0,19.0012,217,446,663,Pagi,Hangat,Sedang,Kencang,Tinggi
15176,2012-09-29,Winter,1,Sep,12,0,Sat,0,Clear,25.419999999999998,31.06,41.0,19.999499999999998,191,491,682,Siang,Hangat,Rendah,Kencang,Tinggi
15177,2012-09-29,Winter,1,Sep,13,0,Sat,0,Clear,25.419999999999998,31.06,41.0,19.999499999999998,233,453,686,Siang,Hangat,Rendah,Kencang,Tinggi
15178,2012-09-29,Winter,1,Sep,14,0,Sat,0,Clear,24.599999999999998,31.06,40.0,16.997899999999998,302,448,750,Siang,Hangat,Rendah,Kencang,Tinggi
15179,2012-09-29,Winter,1,Sep,15,0,Sat,0,Clear,24.599999999999998,31.06,43.0,16.997899999999998,271,456,727,Siang,Hangat,Rendah,Kencang,Tinggi
15180,2012-09-29,Winter,1,Sep,16,0,Sat,0,Clear,25.419999999999998,31.06,41.0,16.997899999999998,275,447,722,Siang,Hangat,Rendah,Kencang,Tinggi
15181,2012-09-29,Winter,1,Sep,17,0,Sat,0,Clear,24.599999999999998,31.06,38.0,23.9994,256,456,712,Siang,Hangat,Rendah,Kencang,Tinggi
15182,2012-09-29,Winter,1,Sep,18,0,Sat,0,Clear,22.96,26.515,46.0,12.998000000000001,174,420,594,Sore/Malam,Hangat,Rendah,Sedang,Tinggi
15183,2012-09-29,Winter,1,Sep,19,0,Sat,0,Clear,21.32,25.0,55.00000000000001,11.0014,119,351,470,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15184,2012-09-29,Winter,1,Sep,20,0,Sat,0,Clear,21.32,25.0,55.00000000000001,12.998000000000001,88,227,315,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15185,2012-09-29,Winter,1,Sep,21,0,Sat,0,Clear,21.32,25.0,55.00000000000001,8.9981,73,219,292,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15186,2012-09-29,Winter,1,Sep,22,0,Sat,0,Clear,20.5,24.240000000000002,63.0,7.0015,48,173,221,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15187,2012-09-29,Winter,1,Sep,23,0,Sat,0,Clear,20.5,24.240000000000002,59.0,6.0032,35,161,196,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15188,2012-09-30,Winter,1,Sep,0,0,Sun,0,Clear,20.5,24.240000000000002,59.0,0.0,35,112,147,Malam,Hangat,Sedang,Tenang,Tinggi
15189,2012-09-30,Winter,1,Sep,1,0,Sun,0,Clear,20.5,24.240000000000002,59.0,0.0,31,85,116,Malam,Hangat,Sedang,Tenang,Tinggi
15190,2012-09-30,Winter,1,Sep,2,0,Sun,0,Clear,19.68,23.485,63.0,0.0,21,71,92,Malam,Sedang,Sedang,Tenang,Tinggi
15191,2012-09-30,Winter,1,Sep,3,0,Sun,0,Clear,18.86,22.725,67.0,6.0032,17,41,58,Malam,Sedang,Sedang,Sedang,Tinggi
15192,2012-09-30,Winter,1,Sep,4,0,Sun,0,Clear,18.86,22.725,67.0,6.0032,1,6,7,Malam,Sedang,Sedang,Sedang,Rendah
15193,2012-09-30,Winter,1,Sep,5,0,Sun,0,Clear,18.04,21.97,72.0,0.0,1,9,10,Malam,Sedang,Sedang,Tenang,Rendah
15194,2012-09-30,Winter,1,Sep,6,0,Sun,0,Clear,18.04,21.97,72.0,6.0032,2,20,22,Pagi,Sedang,Sedang,Sedang,Sedang
15195,2012-09-30,Winter,1,Sep,7,0,Sun,0,Clear,18.04,21.97,77.0,0.0,14,43,57,Pagi,Sedang,Tinggi,Tenang,Tinggi
15196,2012-09-30,Winter,1,Sep,8,0,Sun,0,Clear,19.68,23.485,67.0,7.0015,18,126,144,Pagi,Sedang,Sedang,Sedang,Tinggi
15197,2012-09-30,Winter,1,Sep,9,0,Sun,0,Clear,21.32,25.0,63.0,7.0015,74,211,285,Pagi,Hangat,Sedang,Sedang,Tinggi
15198,2012-09-30,Winter,1,Sep,10,0,Sun,0,Clear,23.779999999999998,27.275,46.0,11.0014,160,319,479,Pagi,Hangat,Rendah,Sedang,Tinggi
15199,2012-09-30,Winter,1,Sep,11,0,Sun,0,Clear,24.599999999999998,31.06,43.0,15.001299999999999,222,369,591,Pagi,Hangat,Rendah,Kencang,Tinggi
15200,2012-09-30,Winter,1,Sep,12,0,Sun,0,Clear,25.419999999999998,31.06,41.0,19.999499999999998,206,474,680,Siang,Hangat,Rendah,Kencang,Tinggi
15201,2012-09-30,Winter,1,Sep,13,0,Sun,0,Clear,25.419999999999998,31.06,41.0,16.997899999999998,180,414,594,Siang,Hangat,Rendah,Kencang,Tinggi
15202,2012-09-30,Winter,1,Sep,14,0,Sun,0,Clear,25.419999999999998,31.06,41.0,16.997899999999998,208,404,612,Siang,Hangat,Rendah,Kencang,Tinggi
15203,2012-09-30,Winter,1,Sep,15,0,Sun,0,Clear,26.240000000000002,31.06,36.0,16.997899999999998,230,419,649,Siang,Hangat,Rendah,Kencang,Tinggi
15204,2012-09-30,Winter,1,Sep,16,0,Sun,0,Clear,26.240000000000002,31.06,36.0,15.001299999999999,202,446,648,Siang,Hangat,Rendah,Kencang,Tinggi
15205,2012-09-30,Winter,1,Sep,17,0,Sun,0,Clear,25.419999999999998,31.06,35.0,19.0012,195,380,575,Siang,Hangat,Rendah,Kencang,Tinggi
15206,2012-09-30,Winter,1,Sep,18,0,Sun,0,Clear,21.32,25.0,59.0,30.002599999999997,91,310,401,Sore/Malam,Hangat,Sedang,Kencang,Tinggi
15207,2012-09-30,Winter,1,Sep,19,0,Sun,0,Light Rain/Snow,20.5,24.240000000000002,72.0,8.9981,34,223,257,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15208,2012-09-30,Winter,1,Sep,20,0,Sun,0,Light Rain/Snow,20.5,24.240000000000002,72.0,8.9981,31,163,194,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15209,2012-09-30,Winter,1,Sep,21,0,Sun,0,Clear,20.5,24.240000000000002,68.0,0.0,19,104,123,Sore/Malam,Hangat,Sedang,Tenang,Tinggi
15210,2012-09-30,Winter,1,Sep,22,0,Sun,0,Clear,19.68,23.485,72.0,0.0,15,76,91,Sore/Malam,Sedang,Sedang,Tenang,Tinggi
15211,2012-09-30,Winter,1,Sep,23,0,Sun,0,Clear,19.68,23.485,72.0,6.0032,8,49,57,Sore/Malam,Sedang,Sedang,Sedang,Tinggi
15212,2012-10-01,Winter,1,Oct,0,0,Mon,1,Clear,18.86,22.725,72.0,7.0015,6,39,45,Malam,Sedang,Sedang,Sedang,Tinggi
15213,2012-10-01,Winter,1,Oct,1,0,Mon,1,Clear,18.04,21.97,77.0,6.0032,5,13,18,Malam,Sedang,Tinggi,Sedang,Sedang
15214,2012-10-01,Winter,1,Oct,2,0,Mon,1,Clear,18.86,22.725,72.0,0.0,6,6,12,Malam,Sedang,Sedang,Tenang,Sedang
15215,2012-10-01,Winter,1,Oct,3,0,Mon,1,Clear,18.04,21.97,77.0,0.0,1,6,7,Malam,Sedang,Tinggi,Tenang,Rendah
15216,2012-10-01,Winter,1,Oct,4,0,Mon,1,Clear,17.22,21.21,82.0,7.0015,0,10,10,Malam,Sedang,Tinggi,Sedang,Rendah
15217,2012-10-01,Winter,1,Oct,5,0,Mon,1,Clear,18.04,21.97,77.0,0.0,2,34,36,Malam,Sedang,Tinggi,Tenang,Tinggi
15218,2012-10-01,Winter,1,Oct,6,0,Mon,1,Clear,18.04,21.97,77.0,7.0015,8,147,155,Pagi,Sedang,Tinggi,Sedang,Tinggi
15219,2012-10-01,Winter,1,Oct,7,0,Mon,1,Clear,18.04,21.97,77.0,11.0014,13,470,483,Pagi,Sedang,Tinggi,Sedang,Tinggi
15220,2012-10-01,Winter,1,Oct,8,0,Mon,1,Mist,18.86,22.725,77.0,7.0015,40,744,784,Pagi,Sedang,Tinggi,Sedang,Tinggi
15221,2012-10-01,Winter,1,Oct,9,0,Mon,1,Mist,21.32,25.0,63.0,0.0,26,314,340,Pagi,Hangat,Sedang,Tenang,Tinggi
15222,2012-10-01,Winter,1,Oct,10,0,Mon,1,Clear,22.14,25.759999999999998,56.00000000000001,0.0,44,135,179,Pagi,Hangat,Sedang,Tenang,Tinggi
15223,2012-10-01,Winter,1,Oct,11,0,Mon,1,Clear,23.779999999999998,27.275,46.0,0.0,76,196,272,Pagi,Hangat,Rendah,Tenang,Tinggi
15224,2012-10-01,Winter,1,Oct,12,0,Mon,1,Mist,24.599999999999998,31.06,43.0,11.0014,61,262,323,Siang,Hangat,Rendah,Sedang,Tinggi
15225,2012-10-01,Winter,1,Oct,13,0,Mon,1,Mist,24.599999999999998,31.06,43.0,11.0014,80,225,305,Siang,Hangat,Rendah,Sedang,Tinggi
15226,2012-10-01,Winter,1,Oct,14,0,Mon,1,Mist,24.599999999999998,31.06,43.0,7.0015,51,193,244,Siang,Hangat,Rendah,Sedang,Tinggi
15227,2012-10-01,Winter,1,Oct,15,0,Mon,1,Mist,25.419999999999998,31.06,43.0,8.9981,95,234,329,Siang,Hangat,Rendah,Sedang,Tinggi
15228,2012-10-01,Winter,1,Oct,16,0,Mon,1,Mist,25.419999999999998,31.06,46.0,16.997899999999998,51,408,459,Siang,Hangat,Rendah,Kencang,Tinggi
15229,2012-10-01,Winter,1,Oct,17,0,Mon,1,Light Rain/Snow,22.96,26.515,60.0,16.997899999999998,65,791,856,Siang,Hangat,Sedang,Kencang,Tinggi
15230,2012-10-01,Winter,1,Oct,18,0,Mon,1,Light Rain/Snow,22.96,26.515,64.0,7.0015,42,571,613,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15231,2012-10-01,Winter,1,Oct,19,0,Mon,1,Mist,22.14,25.759999999999998,68.0,7.0015,33,483,516,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15232,2012-10-01,Winter,1,Oct,20,0,Mon,1,Light Rain/Snow,22.14,25.759999999999998,68.0,0.0,11,251,262,Sore/Malam,Hangat,Sedang,Tenang,Tinggi
15233,2012-10-01,Winter,1,Oct,21,0,Mon,1,Mist,22.14,25.759999999999998,73.0,8.9981,13,205,218,Sore/Malam,Hangat,Sedang,Sedang,Tinggi
15234,2012-10-01,Winter,1,Oct,22,0,Mon,1,Light Rain/Snow,22.14,25.759999999999998,77.0,6.0032,17,190,207,Sore/Malam,Hangat,Tinggi,Sedang,Tinggi
15235,2012-10-01,Winter,1,Oct,23,0,Mon,1,Light Rain/Snow,22.14,25.759999999999998,77.0,0.0,17,88,105,Sore/Malam,Hangat,Tinggi,Tenang,Tinggi
15236,2012-10-02,Winter,1,Oct,0,0,Tue,1,Mist,22.96,26.515,73.0,0.0,1,30,31,Malam,Hangat,Sedang,Tenang,Tinggi
15237,2012-10-02,Winter,1,Oct,1,0,Tue,1,Mist,22.14,25.759999999999998,77.0,7.0015,0,11,11,Malam,Hangat,Tinggi,Sedang,Sedang
15238,2012-10-02,Winter,1,Oct,2,0,Tue,1,Mist,22.14,25.759999999999998,77.0,7.0015,0,2,2,Malam,Hangat,Tinggi,Sedang,Rendah
15239,2012-10-02,Winter,1,Oct,3,0,Tue,1,Mist,22.14,25.759999999999998,88.0,12.998000000000001,1,4,5,Malam,Hangat,Tinggi,Sedang,Rendah
15240,2012-10-02,Winter,1,Oct,4,0,Tue,1,Mist,22.96,26.515,83.0,6.0032,2,8,10,Malam,Hangat,Tinggi,Sedang,Rendah
15241,2012-10-02,Winter,1,Oct,5,0,Tue,1,Mist,22.96,26.515,83.0,8.9981,1,42,43,Malam,Hangat,Tinggi,Sedang,Tinggi
15242,2012-10-02,Winter,1,Oct,6,0,Tue,1,Light Rain/Snow,23.779999999999998,27.275,83.0,7.0015,3,176,179,Pagi,Hangat,Tinggi,Sedang,Tinggi
15243,2012-10-02,Winter,1,Oct,7,0,Tue,1,Light Rain/Snow,23.779999999999998,27.275,83.0,7.0015,4,256,260,Pagi,Hangat,Tinggi,Sedang,Tinggi
15244,2012-10-02,Winter,1,Oct,8,0,Tue,1,Light Rain/Snow,24.599999999999998,27.275,88.0,0.0,6,128,134,Pagi,Hangat,Tinggi,Tenang,Tinggi
15245,2012-10-02,Winter,1,Oct,9,0,Tue,1,Light Rain/Snow,23.779999999999998,27.275,88.0,8.9981,3,83,86,Pagi,Hangat,Tinggi,Sedang,Tinggi
15246,2012-10-02,Winter,1,Oct,10,0,Tue,1,Light Rain/Snow,23.779999999999998,27.275,88.0,8.9981,3,42,45,Pagi,Hangat,Tinggi,Sedang,Tinggi
15247,2012-10-02,Winter,1,Oct,11,0,Tue,1,Light Rain/Snow,23.779999999999998,27.275,94.0,8.9981,7,92,99,Pagi,Hangat,Tinggi,Sedang,Tinggi
15248,2012-10-02,Winter,1,Oct,12,0,Tue,1,Mist,24.599999999999998,27.275,88.0,12.998000000000001,6,98,104,Siang,Hangat,Tinggi,Sedang,Tinggi
15249,2012-10-02,Winter,1,Oct,13,0,Tue,1,Mist,24.599999999999998,27.275,88.0,8.9981,6,148,154,Siang,Hangat,Tinggi,Sedang,Tinggi
15250,2012-10-02,Winter,1,Oct,14,0,Tue,1,Light Rain/Snow,24.599999999999998,27.275,88.0,8.9981,16,147,163,Siang,Hangat,Tinggi,Sedang,Tinggi
15251,2012-10-02,Winter,1,Oct,15,0,Tue,1,Light Rain/Snow,25.419999999999998,28.79,83.0,8.9981,14,195,209,Siang,Hangat,Tinggi,Sedang,Tinggi
15252,2012-10-02,Winter,1,Oct,16,0,Tue,1,Light Rain/Snow,25.419999999999998,28.03,88.0,8.9981,46,328,374,Siang,Hangat,Tinggi,Sedang,Tinggi
